isin,name,ticker,size,asset_class,currency,domicile_country,hedged,dividends,ter,number_of_holdings,index,symbol,Fund size,Volatility,1 year,3 year,5 year
LU0950669845,UBS MSCI EMU Value UCITS ETF EUR acc,AW1T,78.0,equity,EUR,Luxembourg,False,Accumulating,0.25,141.0,MSCI EMU Value,,EUR 88 m,12.64%,+22.15%,+73.82%,-
LU0950670009,UBS MSCI EMU Small Cap UCITS ETF EUR acc,EMUSC,300.0,equity,EUR,Luxembourg,False,Accumulating,0.28,376.0,MSCI EMU Small Cap,,EUR 331 m,13.14%,+19.02%,-,-
LU0950670850,UBS MSCI United Kingdom UCITS ETF GBP acc,UC64,2521.0,equity,GBP,Luxembourg,False,Accumulating,0.2,72.0,MSCI UK,,"EUR 2,297 m",11.56%,+19.79%,+51.40%,+79.31%
LU0950671825,UBS Core MSCI Japan UCITS ETF JPY acc,JPNA,3467.0,equity,JPY,Luxembourg,False,Accumulating,0.12,181.0,MSCI Japan,JPNA.MI,"EUR 4,050 m",18.80%,+26.68%,+57.14%,+61.41%
LU0950672807,UBS MSCI Canada UCITS ETF CAD acc,CANA,540.0,equity,CAD,Luxembourg,False,Accumulating,0.33,83.0,MSCI Canada,CANA.MI,EUR 612 m,11.78%,+29.24%,+69.66%,+79.96%
LU0950674175,UBS Core MSCI EM UCITS ETF USD acc,EMMUSC,4820.0,equity,USD,Luxembourg,False,Accumulating,0.15,1138.0,MSCI Emerging Markets,EMMUSC.MI,"EUR 6,795 m",16.65%,+49.04%,+77.58%,+52.24%
LU0950674332,UBS MSCI World Socially Responsible UCITS ETF USD acc,SEAC,1574.0,equity,USD,Luxembourg,False,Accumulating,0.22,378.0,MSCI World SRI Low Carbon Select 5% Issuer Capped,SEAC.BE,"EUR 1,722 m",11.36%,+15.49%,+49.96%,+64.42%
LU0950674761,UBS MSCI EMU Socially Responsible UCITS ETF EUR acc,EMUSRI,410.0,equity,EUR,Luxembourg,False,Accumulating,0.2,70.0,MSCI EMU SRI Low Carbon Select 5% Issuer Capped,EMUSRI.MI,EUR 395 m,13.98%,+8.69%,+40.22%,+41.90%
LU0950674928,UBS MSCI Pacific Socially Responsible UCITS ETF USD acc,USUP,99.0,equity,USD,Luxembourg,False,Accumulating,0.28,72.0,MSCI Pacific SRI Low Carbon Select 5% Issuer Capped,USUP.DE,EUR 110 m,16.66%,+10.96%,+27.36%,+27.23%
LU0959211326,Amundi Core S&P 500 Swap UCITS ETF EUR Hedged Acc,SPHC,1410.0,equity,EUR,Luxembourg,True,Accumulating,0.07,,S&P 500® (EUR Hedged),SPHC.MI,"EUR 1,500 m",11.83%,+24.98%,+73.49%,+70.43%
LU0977261329,UBS MSCI Switzerland 20/35 UCITS ETF CHF acc,FRCF,2312.0,equity,CHF,Luxembourg,False,Accumulating,0.2,41.0,MSCI Switzerland 20/35,,"EUR 2,608 m",11.49%,+15.32%,+31.36%,+51.53%
LU1048313974,UBS MSCI EM Socially Responsible UCITS ETF USD acc,UETE,624.0,equity,USD,Luxembourg,False,Accumulating,0.24,238.0,MSCI Emerging Markets SRI Low Carbon Select 5% Issuer Capped,UETE.BE,EUR 833 m,17.58%,+58.96%,+94.50%,+66.44%
LU1079841273,Ossiam Shiller Barclays CAPE® US Sector Value TR UCITS ETF 1C (EUR),USCP,828.0,equity,EUR,Luxembourg,False,Accumulating,0.65,,Shiller Barclays CAPE® US Sector Value,USCP.BE,EUR 633 m,10.81%,+5.24%,+33.30%,+59.41%
LU1079841513,Ossiam Shiller Barclays CAPE® US Sector Value TR UCITS ETF 1C (USD),EUPC,1856.0,equity,USD,Luxembourg,False,Accumulating,0.65,,Shiller Barclays CAPE® US Sector Value,,"EUR 1,640 m",10.81%,+5.21%,+34.48%,+59.18%
LU1079842321,Ossiam Shiller Barclays CAPE® Europe Sector Value TR UCITS ETF 1C (EUR),EUPE,135.0,equity,EUR,Luxembourg,False,Accumulating,0.65,,Shiller Barclays CAPE® Europe Sector Value,EUPE.DE,EUR 175 m,10.96%,+26.54%,+39.98%,+55.85%
LU1127514245,Xtrackers MSCI EMU UCITS ETF 1C - USD Hedged,XD5D,288.0,equity,USD,Luxembourg,True,Accumulating,0.17,222.0,MSCI EMU (USD Hedged),,EUR 321 m,13.27%,+16.87%,+51.40%,+92.38%
LU1127516455,Xtrackers MSCI EMU UCITS ETF 2C GBP hedged,XD5S,22.0,equity,GBP,Luxembourg,True,Accumulating,0.17,222.0,MSCI EMU (GBP Hedged),,EUR 23 m,15.31%,+16.11%,+62.19%,+74.37%
LU1130155432,UBS MSCI Canada UCITS ETF hCHF acc,CAHCHA,48.0,equity,CHF,Luxembourg,True,Accumulating,0.36,83.0,MSCI Canada (CHF Hedged),,EUR 53 m,12.22%,+31.68%,+79.67%,+104.30%
LU1130155606,UBS MSCI Canada UCITS ETF hEUR acc,CAHEUA,247.0,equity,EUR,Luxembourg,True,Accumulating,0.36,83.0,MSCI Canada (EUR Hedged),CAHEUA.MI,EUR 156 m,11.93%,+31.51%,+82.58%,+85.59%
LU1130155861,UBS MSCI Canada UCITS ETF hUSD acc,CAHUSA,53.0,equity,USD,Luxembourg,True,Accumulating,0.36,83.0,MSCI Canada (USD Hedged),,EUR 56 m,12.18%,+31.41%,+79.77%,+116.54%
LU1130156323,UBS MSCI Canada UCITS ETF hGBP acc,UC87,99.0,equity,GBP,Luxembourg,True,Accumulating,0.36,83.0,MSCI Canada (GBP Hedged),,EUR 230 m,12.71%,+30.90%,+92.67%,+96.93%
LU1135865084,Amundi Core S&P 500 Swap UCITS ETF Acc,LYP7,12710.0,equity,EUR,Luxembourg,False,Accumulating,0.05,,S&P 500®,,"EUR 14,700 m",12.03%,+26.21%,+72.59%,+101.33%
LU1169819635,UBS Core MSCI EMU UCITS ETF hCHF acc,EMUCHF,723.0,equity,CHF,Luxembourg,True,Accumulating,0.15,225.0,MSCI EMU (CHF Hedged),,EUR 810 m,14.79%,+17.18%,+52.71%,+82.91%
LU1169819809,UBS Core MSCI EMU UCITS ETF hUSD acc,EMUUSD,887.0,equity,USD,Luxembourg,True,Accumulating,0.15,225.0,MSCI EMU (USD Hedged),,"EUR 1,167 m",13.32%,+17.14%,+52.39%,+94.18%
LU1169820138,UBS Core MSCI EMU UCITS ETF hGBP acc,UB0E,31.0,equity,GBP,Luxembourg,True,Accumulating,0.15,225.0,MSCI EMU (GBP Hedged),,EUR 37 m,15.32%,+16.40%,+63.06%,+73.68%
LU1169820997,UBS MSCI United Kingdom UCITS ETF hCHF acc,UKCHF,229.0,equity,CHF,Luxembourg,True,Accumulating,0.23,72.0,MSCI UK (CHF Hedged),,EUR 239 m,11.41%,+21.10%,+42.87%,+86.15%
LU1169821292,UBS MSCI United Kingdom UCITS ETF hEUR acc,UFMB,432.0,equity,EUR,Luxembourg,True,Accumulating,0.23,72.0,MSCI UK (EUR Hedged),UFMB.DE,EUR 411 m,11.14%,+20.38%,+43.72%,+67.19%
LU1169821458,UBS MSCI United Kingdom UCITS ETF hUSD acc,UKUSD,630.0,equity,USD,Luxembourg,True,Accumulating,0.23,72.0,MSCI UK (USD Hedged),,EUR 518 m,11.16%,+20.66%,+41.46%,+95.00%
LU1169821888,UBS Core MSCI Japan UCITS ETF hCHF acc,JPNCHF,304.0,equity,CHF,Luxembourg,True,Accumulating,0.15,181.0,MSCI Japan (CHF Hedged),,EUR 352 m,20.11%,+46.54%,+105.92%,+167.93%
LU1169822266,UBS Core MSCI Japan UCITS ETF hEUR acc,UFMA,162.0,equity,EUR,Luxembourg,True,Accumulating,0.15,181.0,MSCI Japan (EUR Hedged),UFMA.DE,EUR 225 m,19.51%,+44.92%,+108.49%,+140.93%
LU1169822779,UBS Core MSCI Japan UCITS ETF hUSD acc,JPUSD,143.0,equity,USD,Luxembourg,True,Accumulating,0.15,181.0,MSCI Japan (USD Hedged),,EUR 149 m,19.57%,+46.66%,+103.29%,+180.57%
LU1169830103,UBS MSCI Switzerland 20/35 UCITS ETF hEUR acc,SVE,212.0,equity,EUR,Luxembourg,True,Accumulating,0.23,41.0,MSCI Switzerland 20/35 (EUR Hedged),ISVE.BE,EUR 234 m,11.24%,+15.28%,+33.20%,+37.22%
LU1169830368,UBS MSCI Switzerland 20/35 UCITS ETF hUSD acc,CHUSD,78.0,equity,USD,Luxembourg,True,Accumulating,0.23,41.0,MSCI Switzerland 20/35 (USD Hedged),,EUR 80 m,11.60%,+15.08%,+30.43%,+59.03%
LU1169830525,UBS MSCI Switzerland 20/35 UCITS ETF hGBP acc,UC93,13.0,equity,GBP,Luxembourg,True,Accumulating,0.23,41.0,MSCI Switzerland 20/35 (GBP Hedged),,EUR 15 m,12.89%,+14.39%,+39.35%,+43.08%
LU1184092051,Xtrackers MSCI Europe UCITS ETF 2C USD hedged,XEOU,255.0,equity,USD,Luxembourg,True,Accumulating,0.3,401.0,MSCI Europe (USD Hedged),,EUR 274 m,12.59%,+16.06%,+40.67%,+82.22%
LU1215452092,UBS Factor MSCI EMU Quality Screened UCITS ETF hCHF acc,EQLTS,28.0,equity,CHF,Luxembourg,True,Accumulating,0.28,60.0,MSCI EMU Quality Advanced Target Select (CHF Hedged),,EUR 31 m,14.66%,-0.47%,+12.12%,+28.29%
LU1215827756,Xtrackers MSCI Japan UCITS ETF 7C - CHF Hedged,XMCJ,31.0,equity,CHF,Luxembourg,True,Accumulating,0.25,181.0,MSCI Japan (CHF Hedged),,EUR 31 m,20.33%,+46.88%,+105.25%,+165.81%
LU1215828218,Xtrackers MSCI EMU UCITS ETF 3C CHF hedged,XDUE,81.0,equity,CHF,Luxembourg,True,Accumulating,0.17,222.0,MSCI EMU (CHF Hedged),,EUR 108 m,14.80%,+17.58%,+53.46%,+84.49%
LU1221100792,Xtrackers DAX ESG Screened UCITS ETF 2C USD Hedged,XDUD,10.0,equity,USD,Luxembourg,True,Accumulating,0.19,34.0,DAX® ESG Screened (USD Hedged),,EUR 12 m,14.74%,+6.01%,+48.95%,+80.52%
LU1221102491,Xtrackers DAX ESG Screened UCITS ETF 4C CHF Hedged,XDCH,14.0,equity,CHF,Luxembourg,True,Accumulating,0.19,34.0,DAX® ESG Screened (CHF Hedged),,EUR 15 m,15.95%,+6.55%,+49.82%,+70.86%
LU1230563022,UBS MSCI Japan Socially Responsible UCITS ETF JPY acc,JPSO,68.0,equity,JPY,Luxembourg,False,Accumulating,0.19,49.0,MSCI Japan SRI Low Carbon Select 5% Issuer Capped,,EUR 74 m,17.91%,+20.65%,+43.09%,+40.77%
LU1273488715,UBS MSCI Japan Socially Responsible UCITS ETF hEUR acc,U1FB,98.0,equity,EUR,Luxembourg,True,Accumulating,0.22,49.0,MSCI Japan SRI Low Carbon Select 5% Issuer Capped (EUR Hedged),U1FB.DE,EUR 100 m,18.79%,+37.89%,+90.38%,+110.91%
LU1273489440,UBS MSCI Japan Socially Responsible UCITS ETF hUSD acc,JPSRU,3.0,equity,USD,Luxembourg,True,Accumulating,0.22,49.0,MSCI Japan SRI Low Carbon Select 5% Issuer Capped (USD Hedged),,EUR 4 m,18.72%,+39.65%,+86.25%,+147.08%
LU1273641503,UBS MSCI USA Socially Responsible UCITS ETF hCHF acc,USSRS,12.0,equity,CHF,Luxembourg,True,Accumulating,0.25,181.0,MSCI USA SRI Low Carbon Select 5% Issuer Capped (CHF Hedged),,EUR 12 m,14.62%,+20.08%,+57.78%,+64.40%
LU1273642816,UBS MSCI EMU Socially Responsible UCITS ETF hCHF acc,EUSRS,46.0,equity,CHF,Luxembourg,True,Accumulating,0.23,70.0,MSCI EMU SRI Low Carbon Select 5% Issuer Capped (CHF Hedged),,EUR 42 m,14.81%,+8.48%,+37.77%,+55.13%
LU1280300770,UBS MSCI EMU Socially Responsible UCITS ETF hUSD acc,EUSRU,9.0,equity,USD,Luxembourg,True,Accumulating,0.23,70.0,MSCI EMU SRI Low Carbon Select 5% Issuer Capped (USD Hedged),,EUR 8 m,13.25%,+8.44%,+37.85%,+65.05%
LU1287022708,Amundi Pan Africa UCITS ETF Acc,LGQM,86.0,equity,EUR,Luxembourg,False,Accumulating,0.85,,SGI Pan Africa,LGQM.BE,EUR 106 m,21.65%,+41.06%,+78.03%,+63.43%
LU1291097779,BNP Paribas Easy MSCI Emerging Min TE UCITS ETF,EMKX,1329.0,equity,EUR,Luxembourg,False,Accumulating,0.27,955.0,MSCI Emerging Markets Select Filtered Min TE,EMKX.DE,"EUR 1,819 m",16.58%,+48.27%,+76.70%,+47.25%
LU1291098314,BNP Paribas Easy MSCI Emerging SRI S-Series PAB 5% Capped UCITS ETF USD Acc,ESRI,30.0,equity,USD,Luxembourg,False,Accumulating,0.31,,MSCI Emerging SRI S-Series PAB 5% Capped,,EUR 26 m,14.03%,+29.05%,+42.02%,+28.41%
LU1291098827,BNP Paribas Easy MSCI EMU Min TE UCITS ETF,EMUX,1053.0,equity,EUR,Luxembourg,False,Accumulating,0.15,202.0,MSCI EMU Select Filtered Min TE,EMUX.BE,"EUR 1,329 m",14.13%,+17.27%,+52.89%,+62.41%
LU1291099718,BNP Paribas Easy MSCI Europe Min TE UCITS ETF,EEUX,3086.0,equity,EUR,Luxembourg,False,Accumulating,0.15,361.0,MSCI Europe Select Filtered Min TE,EEUX.DE,"EUR 3,412 m",12.28%,+15.84%,+45.41%,+56.68%
LU1291101555,BNP Paribas Easy MSCI Europe Small Caps SRI S-Series PAB 5% Capped UCITS ETF,EESM,231.0,equity,EUR,Luxembourg,False,Accumulating,0.25,135.0,MSCI Europe Small Cap SRI S-Series PAB 5% Capped,EESM.DE,EUR 259 m,12.60%,+9.38%,+29.96%,+8.13%
LU1291102447,BNP Paribas Easy MSCI Japan Min TE UCITS ETF,EJAP,1503.0,equity,EUR,Luxembourg,False,Accumulating,0.15,163.0,MSCI Japan Select Filtered Min TE,EJAP.BE,"EUR 1,718 m",18.79%,+27.21%,+57.57%,+62.51%
LU1291103338,BNP Paribas Easy MSCI USA SRI S-Series PAB 5% Capped UCITS ETF USD Acc,EKLD,83.0,equity,USD,Luxembourg,False,Accumulating,0.25,111.0,MSCI USA SRI S-Series PAB 5% Capped,EKLDC.PA,EUR 95 m,12.33%,+8.71%,+30.88%,+50.29%
LU1291104575,BNP Paribas Easy MSCI USA Min TE UCITS ETF,ENOA,1352.0,equity,EUR,Luxembourg,False,Accumulating,0.16,464.0,MSCI USA Select Filtered Min TE,ENOA.DE,"EUR 1,162 m",12.17%,+24.88%,+66.26%,+85.49%
LU1291106356,BNP Paribas Easy MSCI Pacific ex Japan Min TE UCITS ETF,PAC,315.0,equity,EUR,Luxembourg,False,Accumulating,0.15,90.0,MSCI Pacific ex Japan Select Filtered Min TE,PAC.DE,EUR 285 m,11.92%,+15.25%,+33.90%,+35.20%
LU1291108642,BNP Paribas Easy MSCI World SRI S-Series PAB 5% Capped UCITS ETF USD Acc,EWRD,45.0,equity,USD,Luxembourg,False,Accumulating,0.26,303.0,MSCI World SRI S-Series PAB 5% Capped,,EUR 53 m,10.47%,+10.94%,+33.24%,+48.84%
LU1327051279,Amundi MSCI USA Daily (-1x) Inverse UCITS ETF Acc,VOON,32.0,equity,USD,Luxembourg,False,Accumulating,0.6,,MSCI USA Short,VOON.BE,EUR 30 m,14.90%,-20.35%,-51.14%,-54.08%
LU1377381717,BNP Paribas Easy Low Volatility Europe UCITS ETF,VLEU,57.0,equity,EUR,Luxembourg,False,Accumulating,0.31,,BNP Paribas Low Vol Europe,VLEU.BE,EUR 62 m,11.19%,+7.16%,+33.83%,+46.44%
LU1377382103,BNP Paribas Easy Quality Europe UCITS ETF,QUEU,72.0,equity,EUR,Luxembourg,False,Accumulating,0.31,,BNP Paribas Quality Europe,QUEU.DE,EUR 55 m,12.89%,+12.38%,+33.67%,+35.12%
LU1377382285,BNP Paribas Easy Value Europe UCITS ETF,VALU,48.0,equity,EUR,Luxembourg,False,Accumulating,0.3,,BNP Paribas Value Europe,VALU.DE,EUR 51 m,11.19%,+18.97%,+59.03%,+47.00%
LU1377382368,BNP Paribas Easy Low Carbon 100 Europe PAB UCITS ETF,LCEU,433.0,equity,EUR,Luxembourg,False,Accumulating,0.3,100.0,Low Carbon 100 Europe PAB,LCEU.BE,EUR 440 m,12.16%,+9.75%,+25.37%,+38.42%
LU1437015735,Amundi Core MSCI Europe UCITS ETF Acc,A4HZ,3936.0,equity,EUR,Luxembourg,False,Accumulating,0.12,412.0,MSCI Europe,A4HZ.BE,"EUR 4,101 m",12.03%,+17.36%,+46.91%,+62.41%
LU1437017350,Amundi Core MSCI Emerging Markets UCITS ETF Acc,10AF,3514.0,equity,EUR,Luxembourg,False,Accumulating,0.18,1195.0,MSCI Emerging Markets,10AF.BE,"EUR 4,163 m",16.57%,+47.46%,+76.99%,+50.37%
LU1437025023,Amundi MSCI UK IMI SRI Climate Paris Aligned UCITS ETF - EUR (C),GNAZ,41.0,equity,EUR,Luxembourg,False,Accumulating,0.18,91.0,MSCI UK IMI SRI Filtered PAB,GNAZ.BE,EUR 32 m,14.28%,+9.50%,+42.58%,+36.27%
LU1437025296,Amundi MSCI UK IMI SRI Climate Paris Aligned UCITS ETF - GBP (C),ACU5,68.0,equity,GBP,Luxembourg,False,Accumulating,0.18,91.0,MSCI UK IMI SRI Filtered PAB,,EUR 71 m,13.98%,+9.72%,+42.47%,+35.41%
LU1446552652,Ossiam Shiller Barclays CAPE® US Sector Value TR UCITS ETF 1C (EUR Hedged),CAPH,349.0,equity,EUR,Luxembourg,True,Accumulating,0.65,,Shiller Barclays CAPE® US Sector Value (EUR Hedged),CAPH.SW,EUR 367 m,11.93%,+5.29%,+36.51%,+35.94%
LU1481203070,BNP Paribas Easy MSCI Japan Min TE UCITS ETF EUR Hedged,EJAH,137.0,equity,EUR,Luxembourg,True,Accumulating,0.15,163.0,MSCI Japan Select Filtered Min TE (EUR Hedged),EJAH.BE,EUR 136 m,19.16%,+45.56%,+107.27%,+140.30%
LU1589327680,UBS Core MSCI Europe UCITS ETF hCHF acc,EURCHA,102.0,equity,CHF,Luxembourg,True,Accumulating,0.09,404.0,MSCI Europe (CHF Hedged),,EUR 130 m,12.45%,+16.74%,+43.04%,+75.47%
LU1589349734,Amundi MSCI USA Minimum Volatility Factor UCITS ETF DR,MIVU,64.0,equity,USD,Luxembourg,False,Accumulating,0.18,,MSCI USA Minimum Volatility,MIVU.DE,EUR 39 m,9.50%,+1.63%,+28.30%,+47.50%
LU1600334798,UBS Core MSCI Europe UCITS ETF hEUR acc,UIMF,126.0,equity,EUR,Luxembourg,True,Accumulating,0.09,404.0,MSCI Europe (EUR Hedged),UIMF.DE,EUR 134 m,11.60%,+17.46%,+45.18%,+58.25%
LU1602144575,Amundi MSCI EMU ESG Selection UCITS ETF DR - EUR (C),AMED,1409.0,equity,EUR,Luxembourg,False,Accumulating,0.25,111.0,MSCI EMU ESG Selection P-Series 5% Issuer Capped,AMED.BE,"EUR 1,543 m",14.71%,+25.24%,+54.04%,+63.36%
LU1602144732,Amundi MSCI Japan ESG Broad Transition UCITS ETF EUR Acc,J1GR,326.0,equity,EUR,Luxembourg,False,Accumulating,0.15,167.0,MSCI Japan ESG Broad CTB Select,J1GR.BE,EUR 373 m,19.01%,+25.48%,+50.12%,+52.71%
LU1602144906,Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned UCITS ETF DR - EUR (C),18MM,237.0,equity,EUR,Luxembourg,False,Accumulating,0.45,36.0,MSCI Pacific ex Japan SRI Filtered PAB,18MM.BE,EUR 233 m,12.47%,+3.62%,+9.58%,+9.69%
LU1602145036,Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned UCITS ETF DR - USD (C),AFIP,24.0,equity,USD,Luxembourg,False,Accumulating,0.2,36.0,MSCI Pacific ex Japan SRI Filtered PAB,AFIP.BE,EUR 22 m,12.46%,+3.37%,+10.60%,+10.66%
LU1603795458,IndexIQ Factors Sustainable Europe Equity UCITS ETF,DX1F,146.0,equity,EUR,Luxembourg,False,Accumulating,0.25,259.0,Solactive Candriam Factors Sustainable Europe Equity,DX1F.BE,EUR 159 m,10.77%,+11.63%,+47.40%,+55.87%
LU1603797587,IndexIQ Factors Sustainable Japan Equity UCITS ETF,DXK7,99.0,equity,EUR,Luxembourg,False,Accumulating,0.3,143.0,Solactive Candriam Factors Sustainable Japan Equity,,EUR 96 m,15.96%,+13.05%,+34.18%,+47.64%
LU1615090864,BNP Paribas Easy Dividend Europe UCITS ETF,EDEU,41.0,equity,EUR,Luxembourg,False,Accumulating,0.31,,BNP Paribas High Dividend Europe,EDEU.DE,EUR 50 m,10.80%,+21.48%,+73.50%,+68.77%
LU1615092217,BNP Paribas Easy MSCI World SRI S-Series PAB 5% Capped UCITS ETF EUR Acc,EMWE,895.0,equity,EUR,Luxembourg,False,Accumulating,0.26,303.0,MSCI World SRI S-Series PAB 5% Capped,EMWE.BE,EUR 881 m,10.51%,+12.03%,+34.33%,+48.70%
LU1646359619,Amundi MSCI Japan SRI Climate Paris Aligned UCITS ETF DR - GBP Hedged (C),JPXX,15.0,equity,GBP,Luxembourg,True,Accumulating,0.2,36.0,MSCI Japan SRI Filtered PAB (GBP Hedged),,EUR 15 m,17.81%,+21.32%,+49.61%,+64.00%
LU1646359882,Amundi MSCI Japan SRI Climate Paris Aligned UCITS ETF DR - USD Hedged (C),JPXU,60.0,equity,USD,Luxembourg,True,Accumulating,0.2,36.0,MSCI Japan SRI Filtered PAB (USD Hedged),,EUR 33 m,16.89%,+24.00%,+41.02%,+86.06%
LU1646361276,Amundi Core MSCI EMU UCITS ETF Acc,B8TI,293.0,equity,EUR,Luxembourg,False,Accumulating,0.12,224.0,MSCI EMU,,EUR 490 m,14.11%,+17.40%,+55.05%,+66.70%
LU1650492173,Amundi Core FTSE 100 Swap UCITS ETF Acc,B8TT,873.0,equity,GBP,Luxembourg,False,Accumulating,0.14,,FTSE 100,B8TT.BE,EUR 687 m,11.39%,+19.28%,+51.98%,+75.20%
LU1650492330,Amundi Core FTSE 100 Swap UCITS ETF EUR Hedged Acc,LMVC,54.0,equity,EUR,Luxembourg,True,Accumulating,0.3,,FTSE 100 (EUR Hedged),LMVC.MU,EUR 59 m,10.76%,+20.39%,+43.57%,+62.75%
LU1650492504,Amundi Core FTSE 100 Swap UCITS ETF USD Hedged Acc,6RQ0,3.0,equity,USD,Luxembourg,True,Accumulating,0.3,,FTSE 100 (USD Hedged),,EUR 2 m,11.05%,+18.95%,+38.74%,+85.48%
LU1655103486,Ossiam Bloomberg Europe ex Eurozone PAB NR UCITS ETF 1C (EUR),OP4E,237.0,equity,EUR,Luxembourg,False,Accumulating,0.17,90.0,Bloomberg PAB Europe DM ex Eurozone Large & Mid Cap,,EUR 246 m,12.30%,+10.94%,+30.13%,+50.05%
LU1655103643,Ossiam Bloomberg Japan PAB NR UCITS ETF 1C (EUR),OP5E,0.0,equity,EUR,Luxembourg,False,Accumulating,0.19,64.0,Bloomberg PAB Japan Large & Mid Cap,,EUR 1 m,18.10%,+27.28%,+47.61%,+49.21%
LU1655103726,Ossiam Bloomberg Japan PAB NR UCITS ETF H1C (EUR Hedged),OP5H,1.0,equity,EUR,Luxembourg,True,Accumulating,0.25,64.0,Bloomberg PAB Japan Large & Mid Cap (EUR Hedged),,EUR 1 m,18.70%,+45.64%,+93.87%,+120.29%
LU1659681230,BNP Paribas Easy MSCI Emerging SRI PAB UCITS ETF EUR Acc,ZSRN,114.0,equity,EUR,Luxembourg,False,Accumulating,0.31,,MSCI Emerging SRI S-Series PAB 5% Capped,ZSRN.BE,EUR 124 m,14.21%,+28.62%,+42.08%,+27.40%
LU1659681586,BNP Paribas Easy MSCI USA SRI S-Series PAB 5% Capped UCITS ETF EUR Acc,ZSRM,67.0,equity,EUR,Luxembourg,False,Accumulating,0.25,111.0,MSCI USA SRI S-Series PAB 5% Capped,ZSRM.BE,EUR 78 m,12.44%,+8.17%,+31.11%,+49.94%
LU1681037518,Amundi Italy MIB ESG UCITS ETF,X13H,149.0,equity,EUR,Luxembourg,False,Accumulating,0.18,38.0,MIB ESG,X13H.BE,EUR 174 m,15.89%,+26.18%,+109.31%,+141.12%
LU1681037609,Amundi Japan Topix UCITS ETF EUR,XAMY,353.0,equity,EUR,Luxembourg,False,Accumulating,0.2,,TOPIX®,XAMY.BE,EUR 337 m,17.63%,+27.40%,+56.69%,+63.09%
LU1681037781,Amundi Japan Topix UCITS ETF JPY,TPXU,201.0,equity,JPY,Luxembourg,False,Accumulating,0.2,,TOPIX®,,EUR 246 m,17.73%,+25.79%,+56.14%,+60.50%
LU1681037864,Amundi Japan Topix UCITS ETF Daily Hedged EUR (C),TTPX,278.0,equity,EUR,Luxembourg,True,Accumulating,0.48,,TOPIX® (EUR Hedged),TTPX.BE,EUR 186 m,18.26%,+43.62%,+103.95%,+133.22%
LU1681037948,Amundi Japan Topix UCITS ETF Daily Hedged USD,10A1,30.0,equity,USD,Luxembourg,True,Accumulating,0.48,,TOPIX® (USD Hedged),,EUR 34 m,18.68%,+42.30%,+99.42%,+169.38%
LU1681038086,Amundi Japan Topix UCITS ETF Daily Hedged GBP,TPHG,8.0,equity,GBP,Luxembourg,True,Accumulating,0.48,,TOPIX® (GBP Hedged),,EUR 11 m,18.95%,+41.98%,+115.29%,+148.84%
LU1681038169,Amundi Japan Topix UCITS ETF Daily Hedged CHF,TPHC,6.0,equity,CHF,Luxembourg,True,Accumulating,0.48,,TOPIX® (CHF Hedged),,EUR 7 m,18.97%,+45.28%,+102.57%,+162.25%
LU1681038243,Amundi Nasdaq-100 Swap UCITS ETF EUR Acc,6AQQ,1397.0,equity,EUR,Luxembourg,False,Accumulating,0.23,,Nasdaq 100®,6AQQ.BE,"EUR 1,621 m",15.90%,+38.64%,+97.45%,+137.42%
LU1681038326,Amundi Nasdaq-100 Swap UCITS ETF USD Acc,10A4,402.0,equity,USD,Luxembourg,False,Accumulating,0.23,,Nasdaq 100®,10A4.BE,EUR 492 m,15.33%,+37.80%,+97.59%,+136.69%
LU1681038599,Amundi Nasdaq-100 Swap UCITS ETF EUR Hedged Acc,HNDX,720.0,equity,EUR,Luxembourg,True,Accumulating,0.35,,Nasdaq 100® (EUR Hedged),HNDX.BE,EUR 939 m,15.92%,+38.66%,+100.52%,+101.25%
LU1681038672,Amundi Russell 2000 UCITS ETF EUR (C),RS2K,686.0,equity,EUR,Luxembourg,False,Accumulating,0.35,,Russell 2000®,RS2K.DE,EUR 766 m,18.63%,+37.62%,+55.30%,+40.57%
LU1681038839,Amundi Russell 2000 UCITS ETF USD,18MR,125.0,equity,USD,Luxembourg,False,Accumulating,0.35,,Russell 2000®,,EUR 171 m,18.61%,+36.85%,+55.47%,+40.19%
LU1681038912,Amundi JPX Nikkei 400 UCITS ETF EUR (C),JP40,44.0,equity,EUR,Luxembourg,False,Accumulating,0.18,,JPX-Nikkei 400,JP40.DE,EUR 56 m,17.79%,+26.20%,+56.16%,+61.25%
LU1681039050,Amundi JPX Nikkei 400 UCITS ETF JPY,JPNY,38.0,equity,JPY,Luxembourg,False,Accumulating,0.18,,JPX-Nikkei 400,,EUR 46 m,17.69%,+27.27%,+56.72%,+63.00%
LU1681039134,Amundi JPX Nikkei 400 UCITS ETF Daily Hedged EUR (C),JP4H,62.0,equity,EUR,Luxembourg,True,Accumulating,0.18,,JPX-Nikkei 400 (EUR Hedged),JP4H.BE,EUR 79 m,18.36%,+44.62%,+106.54%,+138.15%
LU1681039217,Amundi JPX Nikkei 400 UCITS ETF Daily Hedged USD,A4HU,65.0,equity,USD,Luxembourg,True,Accumulating,0.18,,JPX-Nikkei 400 (USD Hedged),A4HU.BE,EUR 77 m,18.76%,+43.16%,+101.82%,+174.95%
